Plant bioelectric data log. Project: Setup
R0-2020-05-02.csv
Channel0 is the control (a potato) sampled once every minute for a second.
Channel1 is the plant connected to tinned copper wire and sampled every minute for 59 seconds.
Gain: 16
Volts per division: 0.007812619211108568
Data rate: 8
Time                 Value in mV
"('18:27:55:256666', 2.5625, 32.5474)"
"('18:28:05:514185', 2.5313, 38.3131)"
"('18:28:15:777692', 2.3125, 38.6803)"
"('18:28:26:041768', 2.1875, 2.2032)"
"('18:28:36:306170', 2.1016, 44.3679)"
"('18:28:46:569751', 2.1797, 35.6412)"
"('18:28:56:833339', 34.8365, 29.4536)"
"('18:29:07:097218', 2.2891, 35.2037)"
"('18:29:17:355089', 2.375, 34.9068)"
"('18:29:27:618694', 2.4063, 35.1099)"
"('18:29:37:882367', 2.4766, 34.6333)"
"('18:29:48:144934', 2.5782, 29.2114)"
"('18:29:58:404559', 2.4141, 33.5318)"
"('18:30:08:664415', 2.461, 33.8286)"
"('18:30:18:928591', 2.2813, 2.3985)"
"('18:30:29:193195', 2.4532, 34.9224)"
"('18:30:39:456798', 2.5, 32.3286)"
"('18:30:49:715509', 2.2813, 26.477)"
"('18:30:59:974611', 2.211, 30.7114)"
"('18:31:10:239083', 2.0547, 33.0786)"
"('18:31:20:502665', 1.8047, 1.5547)"
"('18:31:30:766206', 1.5235, 35.0396)"
"('18:31:41:030140', 1.4922, 32.2583)"
"('18:31:51:294506', 1.6563, 29.4536)"
"('18:32:01:558066', 1.8047, 34.9458)"
"('18:32:11:821577', 1.7735, 36.0396)"
"('18:32:22:085681', 1.7578, 1.6953)"
"('18:32:32:351411', 1.6875, 39.485)"
"('18:32:42:615041', 2.3985, 37.8053)"
"('18:32:52:874367', 2.4375, 32.3521)"
"('18:33:03:138875', 2.9297, 37.4224)"
"('18:33:13:394173', 2.2813, 37.399)"
"('18:33:23:654186', 2.3125, 2.3985)"
"('18:33:33:910569', 2.1016, 40.1256)"
"('18:33:44:175170', 2.0625, 36.8131)"
"('18:33:54:438905', 2.2735, 31.8911)"
"('18:34:04:694177', 2.3125, 36.7818)"
"('18:34:14:957851', 2.1563, 36.3287)"
"('18:34:25:222380', 2.1328, 2.125)"
"('18:34:35:488850', 2.0235, 41.5553)"
"('18:34:45:752380', 2.1407, 36.8834)"
"('18:34:56:016342', 1.8438, 31.313)"
"('18:35:06:281290', 1.9844, 36.5474)"
"('18:35:16:544802', 2.0469, 36.8912)"
"('18:35:26:808541', 1.9766, 1.9141)"
"('18:35:37:073213', 2.1407, 39.1881)"
"('18:35:47:337568', 1.9063, 35.274)"
"('18:35:57:599877', 1.9688, 28.8364)"
"('18:36:07:863873', 1.8907, 33.3677)"
"('18:36:18:124396', 1.6953, 33.7349)"
"('18:36:28:388704', 1.8125, 1.8203)"
"('18:36:38:644184', 1.8438, 38.1568)"
"('18:36:48:907881', 1.9063, 34.9537)"
"('18:36:59:172480', 35.313, 35.313)"
"('18:37:09:436037', 2.1094, 35.3834)"
"('18:37:19:699561', 2.1797, 35.2349)"
"('18:37:29:963359', 1.9219, 35.438)"
"('18:37:40:224315', 2.1328, 34.6568)"
"('18:37:50:487669', 2.125, 30.0942)"
"('18:38:00:751237', 2.0235, 34.1724)"
"('18:38:11:015171', 1.8907, 34.7427)"
"('18:38:21:274251', 2.0078, 2.0469)"
"('18:38:31:537841', 2.0469, 36.8678)"
"('18:38:41:798829', 2.0313, 35.3052)"
"('18:38:52:056011', 2.1719, 29.6176)"
"('18:39:02:320314', 1.7422, 34.2036)"
"('18:39:12:583850', 1.6797, 33.649)"
"('18:39:22:847391', 1.6797, 1.5469)"
"('18:39:33:111590', 1.6563, 31.7114)"
"('18:39:43:375895', 1.4531, 30.3911)"
"('18:39:53:639425', 1.5547, 26.4613)"
"('18:40:03:903094', 1.5235, 30.8833)"
"('18:40:14:164388', 1.4141, 31.6802)"
"('18:40:24:427985', 1.461, 1.3438)"
"('18:40:34:691526', 1.3985, 35.4771)"
"('18:40:44:955236', 1.3906, 32.7818)"
"('18:40:55:218507', 1.3125, 28.4848)"
"('18:41:05:473728', 1.5, 31.0005)"
"('18:41:15:729702', 1.336, 29.727)"
"('18:41:25:991535', 1.2422, 1.2266)"
"('18:41:36:256029', 1.2735, 30.7817)"
"('18:41:46:519636', 1.2578, 27.9614)"
"('18:41:56:783212', 1.1797, 23.8676)"
"('18:42:07:038476', 1.336, 27.4848)"
"('18:42:17:302838', 1.3281, 28.9926)"
"('18:42:27:565775', 1.2891, 1.2891)"
"('18:42:37:821878', 1.2735, 32.0864)"
"('18:42:48:085931', 1.3281, 29.2895)"
"('18:42:58:345456', 1.25, 25.4145)"
"('18:43:08:608982', 1.25, 29.6958)"
"('18:43:18:872600', 1.3281, 29.7739)"
"('18:43:29:143501', 1.25, 1.3047)"
"('18:43:39:407133', 1.2422, 33.7115)"
"('18:43:49:670791', 1.1797, 31.477)"
"('18:43:59:934520', 1.4219, 26.8676)"
"('18:44:10:199166', 1.1016, 29.9301)"
"('18:44:20:462738', 1.4219, 30.7739)"
"('18:44:30:724212', 1.375, 1.3125)"
"('18:44:40:988229', 1.3438, 34.6255)"
"('18:44:51:252699', 1.2578, 33.7583)"
"('18:45:01:516259', 1.3125, 34.024)"
"('18:45:11:779623', 1.2266, 35.4302)"
"('18:45:22:043644', 1.3594, 35.9302)"
"('18:45:32:307999', 1.2891, 35.3209)"
"('18:45:42:571748', 1.1875, 35.4849)"
"('18:45:52:835249', 1.2813, 30.1801)"
"('18:46:03:099377', 1.3047, 33.9536)"
"('18:46:13:357612', 1.211, 35.4693)"
"('18:46:23:621174', 1.1172, 1.1406)"
"('18:46:33:885118', 1.2578, 37.2193)"
"('18:46:44:144401', 1.2656, 36.3521)"
"('18:46:54:404307', 0.9922, 31.4302)"
"('18:47:04:662375', 1.1172, 35.5474)"
"('18:47:14:926077', 1.0078, 35.2974)"
"('18:47:25:190619', 1.1016, 1.0156)"
"('18:47:35:454205', 0.8594, 37.8521)"
"('18:47:45:717789', 1.0078, 35.9302)"
"('18:47:55:981718', 1.2969, 30.102)"
"('18:48:06:246151', 1.1875, 34.4849)"
"('18:48:16:509684', 1.1094, 35.313)"
"('18:48:26:773226', 1.0781, 1.1172)"
"('18:48:37:034551', 1.2266, 38.5318)"
"('18:48:47:298855', 1.0938, 36.2349)"
"('18:48:57:562404', 1.1328, 31.2739)"
"('18:49:07:826106', 1.25, 35.9693)"
"('18:49:18:090860', 1.3047, 35.6412)"
"('18:49:28:355026', 1.2813, 1.2891)"
"('18:49:38:614186', 1.2188, 39.2818)"
"('18:49:48:877882', 1.3438, 36.0162)"
"('18:49:59:142433', 1.2578, 31.2192)"
"('18:50:09:406069', 1.4219, 35.9459)"
"('18:50:19:669676', 1.1094, 36.1256)"
"('18:50:29:933699', 1.3672, 1.3672)"
"('18:50:40:198340', 1.3828, 40.3131)"
"('18:50:50:454480', 1.3203, 37.274)"
"('18:51:00:719710', 1.1328, 32.313)"
"('18:51:10:980422', 1.2813, 36.9928)"
"('18:51:21:245476', 1.086, 36.7584)"
"('18:51:31:509025', 1.0078, 1.2656)"
"('18:51:41:772553', 1.125, 41.5788)"
"('18:51:52:036587', 1.2578, 37.9459)"
"('18:52:02:301017', 1.3203, 33.188)"
"('18:52:12:564537', 1.2813, 38.1803)"
"('18:52:22:828276', 1.1875, 38.2193)"
"('18:52:33:093122', 1.3438, 1.3281)"
"('18:52:43:355408', 1.375, 42.6491)"
"('18:52:53:618965', 1.3438, 38.649)"
"('18:53:03:882693', 1.5938, 38.3912)"
"('18:53:14:144452', 1.5781, 38.2428)"
"('18:53:24:407674', 1.6797, 38.2193)"
"('18:53:34:671309', 1.7422, 38.0709)"
"('18:53:44:935182', 1.625, 38.3443)"
"('18:53:55:199812', 1.625, 33.3286)"
"('18:54:05:463421', 33.3286, 32.4458)"
"('18:54:15:726940', 1.8203, 38.1725)"
"('18:54:25:989918', 1.8438, 1.836)"
"('18:54:36:254359', 1.7891, 39.3912)"
"('18:54:46:517908', 1.6875, 38.6803)"
"('18:54:56:781439', 1.8282, 33.5786)"
"('18:55:07:045282', 1.8438, 38.2662)"
"('18:55:17:309678', 1.9453, 38.5865)"
"('18:55:27:573230', 1.9766, 1.9844)"
"('18:55:37:836730', 2.0391, 39.61)"
"('18:55:48:100635', 2.0625, 37.5943)"
"('18:55:58:364267', 2.086, 32.1489)"
"('18:56:08:627782', 2.1094, 36.6959)"
"('18:56:18:891437', 2.1875, 35.9459)"
"('18:56:29:156042', 2.1953, 2.1719)"
"('18:56:39:411462', 2.086, 39.2037)"
"('18:56:49:674994', 2.0235, 36.7896)"
"('18:56:59:938677', 1.7657, 31.727)"
"('18:57:10:203540', 1.9766, 36.649)"
"('18:57:20:467073', 2.0391, 36.7115)"
"('18:57:30:730623', 2.2032, 2.2735)"
"('18:57:40:994519', 2.1875, 40.8366)"
"('18:57:51:256020', 2.2813, 37.3443)"
"('18:58:01:519559', 1.9922, 32.1646)"
"('18:58:11:783035', 2.1172, 37.0318)"
"('18:58:22:046908', 2.1328, 37.1334)"
"('18:58:32:311167', 2.0782, 2.0078)"
"('18:58:42:572366', 2.1641, 41.5319)"
"('18:58:52:835888', 2.1953, 38.649)"
"('18:59:03:099884', 2.211, 33.4068)"
"('18:59:13:364502', 2.3672, 38.0475)"
"('18:59:23:628034', 2.3516, 38.1021)"
"('18:59:33:891689', 2.2578, 2.4844)"
"('18:59:44:156290', 2.125, 41.3522)"
"('18:59:54:419937', 2.2422, 37.8053)"
"('19:00:04:683578', 2.2032, 32.9927)"
"('19:00:14:947325', 2.0938, 37.3209)"
"('19:00:25:205582', 2.0782, 37.5162)"
